"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BIH","ROADACCID","DEATH","1000000HAB","A","1973",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1974",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1975",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1976",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1977",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1978",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1979",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1980",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1981",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1982",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1983",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1984",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1985",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1986",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1987",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1988",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1989",129.1,
"BIH","ROADACCID","DEATH","1000000HAB","A","1990",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1991",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1992",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1993",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1994",40.7,
"BIH","ROADACCID","DEATH","1000000HAB","A","1995",61.1,
"BIH","ROADACCID","DEATH","1000000HAB","A","1996",57.1,
"BIH","ROADACCID","DEATH","1000000HAB","A","1997",65,
"BIH","ROADACCID","DEATH","1000000HAB","A","1998",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","1999",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","2000",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","2001",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","2002",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","2003",118.1,
"BIH","ROADACCID","DEATH","1000000HAB","A","2004",112.4,
"BIH","ROADACCID","DEATH","1000000HAB","A","2005",99,
"BIH","ROADACCID","DEATH","1000000HAB","A","2006",104,
"BIH","ROADACCID","DEATH","1000000HAB","A","2007",111.1,
"BIH","ROADACCID","DEATH","1000000HAB","A","2008",112.4,
"BIH","ROADACCID","DEATH","1000000HAB","A","2009",99.1,
"BIH","ROADACCID","DEATH","1000000HAB","A","2010",,"L"
"BIH","ROADACCID","DEATH","1000000HAB","A","2011",92.7,
"BIH","ROADACCID","DEATH","1000000HAB","A","2012",79,
"BIH","ROADACCID","DEATH","1000000HAB","A","2013",87.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","1970",87.5,
"MKD","ROADACCID","DEATH","1000000HAB","A","1971",101.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","1972",117.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","1973",118.6,
"MKD","ROADACCID","DEATH","1000000HAB","A","1974",134,
"MKD","ROADACCID","DEATH","1000000HAB","A","1975",120.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","1976",119.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","1977",152.6,
"MKD","ROADACCID","DEATH","1000000HAB","A","1978",142.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","1979",144,
"MKD","ROADACCID","DEATH","1000000HAB","A","1980",116.6,
"MKD","ROADACCID","DEATH","1000000HAB","A","1981",121.9,
"MKD","ROADACCID","DEATH","1000000HAB","A","1982",108.7,
"MKD","ROADACCID","DEATH","1000000HAB","A","1983",94.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","1984",90.7,
"MKD","ROADACCID","DEATH","1000000HAB","A","1985",93.3,
"MKD","ROADACCID","DEATH","1000000HAB","A","1986",99.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","1987",96,
"MKD","ROADACCID","DEATH","1000000HAB","A","1988",84.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","1989",83.7,
"MKD","ROADACCID","DEATH","1000000HAB","A","1990",103,
"MKD","ROADACCID","DEATH","1000000HAB","A","1991",87.3,
"MKD","ROADACCID","DEATH","1000000HAB","A","1992",74.3,
"MKD","ROADACCID","DEATH","1000000HAB","A","1993",76.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","1994",74.7,
"MKD","ROADACCID","DEATH","1000000HAB","A","1995",79.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","1996",78,
"MKD","ROADACCID","DEATH","1000000HAB","A","1997",89.4,
"MKD","ROADACCID","DEATH","1000000HAB","A","1998",92.9,
"MKD","ROADACCID","DEATH","1000000HAB","A","1999",106.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","2000",78.9,
"MKD","ROADACCID","DEATH","1000000HAB","A","2001",51.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","2002",84.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","2003",56.7,
"MKD","ROADACCID","DEATH","1000000HAB","A","2004",74.3,
"MKD","ROADACCID","DEATH","1000000HAB","A","2005",68.4,
"MKD","ROADACCID","DEATH","1000000HAB","A","2006",66.9,
"MKD","ROADACCID","DEATH","1000000HAB","A","2007",82.5,
"MKD","ROADACCID","DEATH","1000000HAB","A","2008",77.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","2009",76.2,
"MKD","ROADACCID","DEATH","1000000HAB","A","2010",77.1,
"MKD","ROADACCID","DEATH","1000000HAB","A","2011",81.8,
"MKD","ROADACCID","DEATH","1000000HAB","A","2012",62.7,
"MKD","ROADACCID","DEATH","1000000HAB","A","2013",94,
"MKD","ROADACCID","DEATH","1000000HAB","A","2014",61.7,
"AUS","ROADACCID","DEATH","1000000HAB","A","1970",294.3,
"AUS","ROADACCID","DEATH","1000000HAB","A","1971",273,
"AUS","ROADACCID","DEATH","1000000HAB","A","1972",256.1,
"AUS","ROADACCID","DEATH","1000000HAB","A","1973",271.5,
"AUS","ROADACCID","DEATH","1000000HAB","A","1974",260.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","1975",265.9,
"AUS","ROADACCID","DEATH","1000000HAB","A","1976",254.9,
"AUS","ROADACCID","DEATH","1000000HAB","A","1977",251.8,
"AUS","ROADACCID","DEATH","1000000HAB","A","1978",257.9,
"AUS","ROADACCID","DEATH","1000000HAB","A","1979",241.4,
"AUS","ROADACCID","DEATH","1000000HAB","A","1980",222.5,
"AUS","ROADACCID","DEATH","1000000HAB","A","1981",222.9,
"AUS","ROADACCID","DEATH","1000000HAB","A","1982",215.3,
"AUS","ROADACCID","DEATH","1000000HAB","A","1983",179.9,
"AUS","ROADACCID","DEATH","1000000HAB","A","1984",181.5,
"AUS","ROADACCID","DEATH","1000000HAB","A","1985",186.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","1986",180,
"AUS","ROADACCID","DEATH","1000000HAB","A","1987",169.9,
"AUS","ROADACCID","DEATH","1000000HAB","A","1988",174,
"AUS","ROADACCID","DEATH","1000000HAB","A","1989",166.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","1990",136.3,
"AUS","ROADACCID","DEATH","1000000HAB","A","1991",122,
"AUS","ROADACCID","DEATH","1000000HAB","A","1992",112.6,
"AUS","ROADACCID","DEATH","1000000HAB","A","1993",110.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","1994",108,
"AUS","ROADACCID","DEATH","1000000HAB","A","1995",111.6,
"AUS","ROADACCID","DEATH","1000000HAB","A","1996",107.6,
"AUS","ROADACCID","DEATH","1000000HAB","A","1997",95.4,
"AUS","ROADACCID","DEATH","1000000HAB","A","1998",93.8,
"AUS","ROADACCID","DEATH","1000000HAB","A","1999",93.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","2000",94.9,
"AUS","ROADACCID","DEATH","1000000HAB","A","2001",89.5,
"AUS","ROADACCID","DEATH","1000000HAB","A","2002",87.3,
"AUS","ROADACCID","DEATH","1000000HAB","A","2003",81.5,
"AUS","ROADACCID","DEATH","1000000HAB","A","2004",78.6,
"AUS","ROADACCID","DEATH","1000000HAB","A","2005",79.8,
"AUS","ROADACCID","DEATH","1000000HAB","A","2006",77.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","2007",77,
"AUS","ROADACCID","DEATH","1000000HAB","A","2008",67.6,
"AUS","ROADACCID","DEATH","1000000HAB","A","2009",68.7,
"AUS","ROADACCID","DEATH","1000000HAB","A","2010",61.4,
"AUS","ROADACCID","DEATH","1000000HAB","A","2011",57.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","2012",57.2,
"AUS","ROADACCID","DEATH","1000000HAB","A","2013",51.3,
"AUS","ROADACCID","DEATH","1000000HAB","A","2014",49.1,
"IND","ROADACCID","DEATH","1000000HAB","A","1970",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1971",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1972",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1973",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1974",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1975",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1976",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1977",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1978",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1979",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1980",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1981",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1982",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1983",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1984",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1985",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1986",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1987",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1988",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1989",,"L"
"IND","ROADACCID","DEATH","1000000HAB","A","1990",62.3,
"IND","ROADACCID","DEATH","1000000HAB","A","1991",63.5,
"IND","ROADACCID","DEATH","1000000HAB","A","1992",66.5,
"IND","ROADACCID","DEATH","1000000HAB","A","1993",65.6,
"IND","ROADACCID","DEATH","1000000HAB","A","1994",68.7,
"IND","ROADACCID","DEATH","1000000HAB","A","1995",74.1,
"IND","ROADACCID","DEATH","1000000HAB","A","1996",76.7,
"IND","ROADACCID","DEATH","1000000HAB","A","1997",77.7,
"IND","ROADACCID","DEATH","1000000HAB","A","1998",79.3,
"IND","ROADACCID","DEATH","1000000HAB","A","1999",80,
"IND","ROADACCID","DEATH","1000000HAB","A","2000",75.7,
"IND","ROADACCID","DEATH","1000000HAB","A","2001",76.3,
"IND","ROADACCID","DEATH","1000000HAB","A","2002",78.6,
"IND","ROADACCID","DEATH","1000000HAB","A","2003",78.6,
"IND","ROADACCID","DEATH","1000000HAB","A","2004",83.4,
"IND","ROADACCID","DEATH","1000000HAB","A","2005",84.3,
"IND","ROADACCID","DEATH","1000000HAB","A","2006",92.5,
"IND","ROADACCID","DEATH","1000000HAB","A","2007",98.7,
"IND","ROADACCID","DEATH","1000000HAB","A","2008",102,
"IND","ROADACCID","DEATH","1000000HAB","A","2009",105.6,
"IND","ROADACCID","DEATH","1000000HAB","A","2010",111.6,
"IND","ROADACCID","DEATH","1000000HAB","A","2011",116.7,
"IND","ROADACCID","DEATH","1000000HAB","A","2012",111.8,
"IND","ROADACCID","DEATH","1000000HAB","A","2013",109.9,
"IND","ROADACCID","DEATH","1000000HAB","A","2014",110.2,
"SVK","ROADACCID","DEATH","1000000HAB","A","1970",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1971",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1972",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1973",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1974",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1975",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1976",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1977",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1978",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1979",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1980",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1981",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1982",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1983",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1984",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1985",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1986",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1987",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1988",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1989",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1990",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1991",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1992",,"M"
"SVK","ROADACCID","DEATH","1000000HAB","A","1993",119.8,
"SVK","ROADACCID","DEATH","1000000HAB","A","1994",127.2,
"SVK","ROADACCID","DEATH","1000000HAB","A","1995",130.2,
"SVK","ROADACCID","DEATH","1000000HAB","A","1996",118.7,
"SVK","ROADACCID","DEATH","1000000HAB","A","1997",153.8,
"SVK","ROADACCID","DEATH","1000000HAB","A","1998",159.7,
"SVK","ROADACCID","DEATH","1000000HAB","A","1999",124.5,
"SVK","ROADACCID","DEATH","1000000HAB","A","2000",120.3,
"SVK","ROADACCID","DEATH","1000000HAB","A","2001",116.2,
"SVK","ROADACCID","DEATH","1000000HAB","A","2002",116.4,
"SVK","ROADACCID","DEATH","1000000HAB","A","2003",121.5,
"SVK","ROADACCID","DEATH","1000000HAB","A","2004",113.2,
"SVK","ROADACCID","DEATH","1000000HAB","A","2005",111.7,
"SVK","ROADACCID","DEATH","1000000HAB","A","2006",113.2,
"SVK","ROADACCID","DEATH","1000000HAB","A","2007",123,
"SVK","ROADACCID","DEATH","1000000HAB","A","2008",112.7,
"SVK","ROADACCID","DEATH","1000000HAB","A","2009",71.3,
"SVK","ROADACCID","DEATH","1000000HAB","A","2010",65.5,
"SVK","ROADACCID","DEATH","1000000HAB","A","2011",60.2,
"SVK","ROADACCID","DEATH","1000000HAB","A","2012",65.1,
"SVK","ROADACCID","DEATH","1000000HAB","A","2013",46.4,
"SVK","ROADACCID","DEATH","1000000HAB","A","2014",54.4,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1970",199.9,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1971",200.4,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1972",203.3,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1973",196.4,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1974",170.8,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1975",169.5,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1976",167,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1977",167,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1978",168,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1979",164.7,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1980",162.7,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1981",156.6,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1982",147.4,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1983",144.8,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1984",142.5,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1985",137.3,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1986",140.6,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1987",138.7,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1988",145.5,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1989",147.6,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1990",145.6,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1991",144.6,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1992",135.9,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1993",129.4,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1994",126.1,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1995",125.8,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1996",122.6,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1997",120.9,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1998",117.2,
"OECD33","ROADACCID","DEATH","1000000HAB","A","1999",114.9,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2000",114,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2001",108.1,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2002",105.8,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2003",101.5,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2004",97.4,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2005",94.5,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2006",91.4,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2007",88.9,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2008",80.3,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2009",73.3,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2010",69.2,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2011",66.7,
"OECD33","ROADACCID","DEATH","1000000HAB","A","2012",65.3,
"ARM","ROADACCID","DEATH","1000000HAB","A","1997",83.2,
"ARM","ROADACCID","DEATH","1000000HAB","A","1998",101.5,
"ARM","ROADACCID","DEATH","1000000HAB","A","1999",74,
"ARM","ROADACCID","DEATH","1000000HAB","A","2000",69.6,
"ARM","ROADACCID","DEATH","1000000HAB","A","2001",77.5,
"ARM","ROADACCID","DEATH","1000000HAB","A","2002",77.1,
"ARM","ROADACCID","DEATH","1000000HAB","A","2003",83,
"ARM","ROADACCID","DEATH","1000000HAB","A","2004",85.6,
"ARM","ROADACCID","DEATH","1000000HAB","A","2005",102.8,
"ARM","ROADACCID","DEATH","1000000HAB","A","2006",110.6,
"ARM","ROADACCID","DEATH","1000000HAB","A","2007",124.1,
"ARM","ROADACCID","DEATH","1000000HAB","A","2008",136.7,
"ARM","ROADACCID","DEATH","1000000HAB","A","2009",109.5,
"ARM","ROADACCID","DEATH","1000000HAB","A","2010",99.2,"E"
"ARM","ROADACCID","DEATH","1000000HAB","A","2011",110.3,"E"
"ARM","ROADACCID","DEATH","1000000HAB","A","2012",104.7,"E"
"ARM","ROADACCID","DEATH","1000000HAB","A","2013",106.2,"E"
"MDA","ROADACCID","DEATH","1000000HAB","A","1970",162.7,
"MDA","ROADACCID","DEATH","1000000HAB","A","1971",177.5,
"MDA","ROADACCID","DEATH","1000000HAB","A","1972",169.9,
"MDA","ROADACCID","DEATH","1000000HAB","A","1973",180.1,
"MDA","ROADACCID","DEATH","1000000HAB","A","1974",211,
"MDA","ROADACCID","DEATH","1000000HAB","A","1975",207.6,
"MDA","ROADACCID","DEATH","1000000HAB","A","1976",205.3,
"MDA","ROADACCID","DEATH","1000000HAB","A","1977",233,
"MDA","ROADACCID","DEATH","1000000HAB","A","1978",231.1,
"MDA","ROADACCID","DEATH","1000000HAB","A","1979",222.4,
"MDA","ROADACCID","DEATH","1000000HAB","A","1980",232.2,
"MDA","ROADACCID","DEATH","1000000HAB","A","1981",228.5,
"MDA","ROADACCID","DEATH","1000000HAB","A","1982",234.5,
"MDA","ROADACCID","DEATH","1000000HAB","A","1983",235.5,
"MDA","ROADACCID","DEATH","1000000HAB","A","1984",227.8,
"MDA","ROADACCID","DEATH","1000000HAB","A","1985",192.4,
"MDA","ROADACCID","DEATH","1000000HAB","A","1986",193.5,
"MDA","ROADACCID","DEATH","1000000HAB","A","1987",172.8,
"MDA","ROADACCID","DEATH","1000000HAB","A","1988",201.9,
"MDA","ROADACCID","DEATH","1000000HAB","A","1989",264,
"MDA","ROADACCID","DEATH","1000000HAB","A","1990",258.2,
"MDA","ROADACCID","DEATH","1000000HAB","A","1991",221.2,
"MDA","ROADACCID","DEATH","1000000HAB","A","1992",172.6,"B"
"MDA","ROADACCID","DEATH","1000000HAB","A","1993",96.5,
"MDA","ROADACCID","DEATH","1000000HAB","A","1994",146.2,
"MDA","ROADACCID","DEATH","1000000HAB","A","1995",148,
"MDA","ROADACCID","DEATH","1000000HAB","A","1996",151,
"MDA","ROADACCID","DEATH","1000000HAB","A","1997",155.7,
"MDA","ROADACCID","DEATH","1000000HAB","A","1998",134.7,
"MDA","ROADACCID","DEATH","1000000HAB","A","1999",108.6,
"MDA","ROADACCID","DEATH","1000000HAB","A","2000",111.6,
"MDA","ROADACCID","DEATH","1000000HAB","A","2001",115.4,
"MDA","ROADACCID","DEATH","1000000HAB","A","2002",113.7,
"MDA","ROADACCID","DEATH","1000000HAB","A","2003",117.6,
"MDA","ROADACCID","DEATH","1000000HAB","A","2004",112.4,
"MDA","ROADACCID","DEATH","1000000HAB","A","2005",108.8,
"MDA","ROADACCID","DEATH","1000000HAB","A","2006",106.5,
"MDA","ROADACCID","DEATH","1000000HAB","A","2007",129.7,
"MDA","ROADACCID","DEATH","1000000HAB","A","2008",140.1,
"MDA","ROADACCID","DEATH","1000000HAB","A","2009",136.6,
"MDA","ROADACCID","DEATH","1000000HAB","A","2010",126.9,
"MDA","ROADACCID","DEATH","1000000HAB","A","2011",121.6,
"MDA","ROADACCID","DEATH","1000000HAB","A","2012",124.2,
"MDA","ROADACCID","DEATH","1000000HAB","A","2013",82.9,
"MDA","ROADACCID","DEATH","1000000HAB","A","2014",91.1,
"DNK","ROADACCID","DEATH","1000000HAB","A","1970",245,
"DNK","ROADACCID","DEATH","1000000HAB","A","1971",244.5,
"DNK","ROADACCID","DEATH","1000000HAB","A","1972",223.7,
"DNK","ROADACCID","DEATH","1000000HAB","A","1973",225.7,
"DNK","ROADACCID","DEATH","1000000HAB","A","1974",152,
"DNK","ROADACCID","DEATH","1000000HAB","A","1975",163.4,
"DNK","ROADACCID","DEATH","1000000HAB","A","1976",168.7,
"DNK","ROADACCID","DEATH","1000000HAB","A","1977",162.5,
"DNK","ROADACCID","DEATH","1000000HAB","A","1978",166.2,
"DNK","ROADACCID","DEATH","1000000HAB","A","1979",142.6,
"DNK","ROADACCID","DEATH","1000000HAB","A","1980",134.7,
"DNK","ROADACCID","DEATH","1000000HAB","A","1981",121.4,
"DNK","ROADACCID","DEATH","1000000HAB","A","1982",128.4,
"DNK","ROADACCID","DEATH","1000000HAB","A","1983",130.7,
"DNK","ROADACCID","DEATH","1000000HAB","A","1984",130,
"DNK","ROADACCID","DEATH","1000000HAB","A","1985",151,
"DNK","ROADACCID","DEATH","1000000HAB","A","1986",141.4,
"DNK","ROADACCID","DEATH","1000000HAB","A","1987",136.4,
"DNK","ROADACCID","DEATH","1000000HAB","A","1988",139.2,
"DNK","ROADACCID","DEATH","1000000HAB","A","1989",130.6,
"DNK","ROADACCID","DEATH","1000000HAB","A","1990",123.3,
"DNK","ROADACCID","DEATH","1000000HAB","A","1991",117.6,
"DNK","ROADACCID","DEATH","1000000HAB","A","1992",111.6,
"DNK","ROADACCID","DEATH","1000000HAB","A","1993",107.7,
"DNK","ROADACCID","DEATH","1000000HAB","A","1994",104.9,
"DNK","ROADACCID","DEATH","1000000HAB","A","1995",111.2,
"DNK","ROADACCID","DEATH","1000000HAB","A","1996",97.7,
"DNK","ROADACCID","DEATH","1000000HAB","A","1997",92.5,
"DNK","ROADACCID","DEATH","1000000HAB","A","1998",94.1,
"DNK","ROADACCID","DEATH","1000000HAB","A","1999",96.6,
"DNK","ROADACCID","DEATH","1000000HAB","A","2000",93.3,
"DNK","ROADACCID","DEATH","1000000HAB","A","2001",80.4,
"DNK","ROADACCID","DEATH","1000000HAB","A","2002",86.1,
"DNK","ROADACCID","DEATH","1000000HAB","A","2003",80.1,
"DNK","ROADACCID","DEATH","1000000HAB","A","2004",68.3,
"DNK","ROADACCID","DEATH","1000000HAB","A","2005",61.1,
"DNK","ROADACCID","DEATH","1000000HAB","A","2006",56.3,
"DNK","ROADACCID","DEATH","1000000HAB","A","2007",74.3,
"DNK","ROADACCID","DEATH","1000000HAB","A","2008",73.9,
"DNK","ROADACCID","DEATH","1000000HAB","A","2009",54.9,
"DNK","ROADACCID","DEATH","1000000HAB","A","2010",46,
"DNK","ROADACCID","DEATH","1000000HAB","A","2011",39.5,
"DNK","ROADACCID","DEATH","1000000HAB","A","2012",29.9,
"DNK","ROADACCID","DEATH","1000000HAB","A","2013",34,
"DNK","ROADACCID","DEATH","1000000HAB","A","2014",,"L"
"AUT","ROADACCID","DEATH","1000000HAB","A","1970",334.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","1971",369.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","1972",390,
"AUT","ROADACCID","DEATH","1000000HAB","A","1973",364.4,
"AUT","ROADACCID","DEATH","1000000HAB","A","1974",328.4,
"AUT","ROADACCID","DEATH","1000000HAB","A","1975",323.8,
"AUT","ROADACCID","DEATH","1000000HAB","A","1976",279.8,
"AUT","ROADACCID","DEATH","1000000HAB","A","1977",275,
"AUT","ROADACCID","DEATH","1000000HAB","A","1978",278.4,
"AUT","ROADACCID","DEATH","1000000HAB","A","1979",281.3,
"AUT","ROADACCID","DEATH","1000000HAB","A","1980",258.2,
"AUT","ROADACCID","DEATH","1000000HAB","A","1981",251.4,
"AUT","ROADACCID","DEATH","1000000HAB","A","1982",249.4,
"AUT","ROADACCID","DEATH","1000000HAB","A","1983",260.3,
"AUT","ROADACCID","DEATH","1000000HAB","A","1984",239.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","1985",201.2,
"AUT","ROADACCID","DEATH","1000000HAB","A","1986",197.1,
"AUT","ROADACCID","DEATH","1000000HAB","A","1987",193.5,
"AUT","ROADACCID","DEATH","1000000HAB","A","1988",213,
"AUT","ROADACCID","DEATH","1000000HAB","A","1989",205.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","1990",203.1,
"AUT","ROADACCID","DEATH","1000000HAB","A","1991",200.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","1992",179.9,
"AUT","ROADACCID","DEATH","1000000HAB","A","1993",163,
"AUT","ROADACCID","DEATH","1000000HAB","A","1994",168.6,
"AUT","ROADACCID","DEATH","1000000HAB","A","1995",152.2,
"AUT","ROADACCID","DEATH","1000000HAB","A","1996",129,
"AUT","ROADACCID","DEATH","1000000HAB","A","1997",138.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","1998",120.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","1999",135,
"AUT","ROADACCID","DEATH","1000000HAB","A","2000",121.8,
"AUT","ROADACCID","DEATH","1000000HAB","A","2001",119.1,
"AUT","ROADACCID","DEATH","1000000HAB","A","2002",118.3,
"AUT","ROADACCID","DEATH","1000000HAB","A","2003",114.6,
"AUT","ROADACCID","DEATH","1000000HAB","A","2004",107.4,
"AUT","ROADACCID","DEATH","1000000HAB","A","2005",93.3,
"AUT","ROADACCID","DEATH","1000000HAB","A","2006",88.3,
"AUT","ROADACCID","DEATH","1000000HAB","A","2007",83.3,
"AUT","ROADACCID","DEATH","1000000HAB","A","2008",81.6,
"AUT","ROADACCID","DEATH","1000000HAB","A","2009",75.9,
"AUT","ROADACCID","DEATH","1000000HAB","A","2010",66,
